Name,Passport,Snils,Symptoms,Analysis,Doctor,DateStart,DateEnd,Price,Card
Смирнов‎ Милан Валерьянович,3502 536822,877-129-516 50,Слабость,МРТ (магнитно-резонансная томография),Кардиолог,2025-03-12T13:28+03:00,2025-03-13T17:04+03:00,1600.0,5101 2660 4423 2854
Левин‎ Радиград Прохорович,0203 313376,926-524-689 36,Насморк,Электрокардиограмма (ЭКГ),Кардиоревматолог,2024-08-09T17:00+03:00,2024-08-08T15:19+03:00,3700.0,5479 4862 4268 2353
Свиридов‎ Строимир Ваганович,8307 139473,003-515-264 98,Затрудненное дыхание,КТ (компьютерная томография),Диетолог,2025-01-08T20:10+03:00,2025-01-09T13:14+03:00,8500.0,2202 2082 0387 5261
Похлёбкин‎ Вук Иосифович,1711 225520,560-511-550 56,Головная боль,УЗИ (ультразвуковое исследование),Неонатолог,2025-04-09T20:22+03:00,2025-04-10T18:35+03:00,3400.0,4276 8016 3954 9875
Черных Любомира Филипповна,4512 879599,017-945-372 75,Слабость,Кровь (общий анализ),Лор,2025-01-22T16:27+03:00,2025-01-23T18:35+03:00,5800.0,2200 7099 3711 6335
Свешников‎ Драгомир Батькович,4800 304390,201-008-559 91,Затрудненное дыхание,Биохимический анализ крови,Гепатолог,2025-02-12T15:31+03:00,2025-02-13T16:08+03:00,8800.0,2202 1550 4989 5478
Дадина Часлава Семёновна,6013 847339,925-141-714 88,Слабость,Биохимический анализ крови,Гастроэнтеролог,2024-08-09T18:05+03:00,2024-08-08T19:02+03:00,7000.0,5421 0436 0950 2077
Софронова Забава Семёновна,2011 949678,296-324-358 01,Затрудненное дыхание,УЗИ (ультразвуковое исследование),Гастроэнтеролог,2024-09-25T19:55+03:00,2024-09-26T16:24+03:00,3300.0,4377 7231 3868 7412
Елисеев‎ Осмомысл Иванович,9202 295479,908-278-505 34,Температура,Гастроэнтероскопия,Косметолог,2024-10-24T19:03+03:00,2024-10-25T12:46+03:00,7000.0,4377 7289 5835 0959
Кузин‎ Драган Аксёнович,3503 874653,618-180-058 81,Кашель,Электрокардиограмма (ЭКГ),Эндоскопист,2024-11-15T20:28+03:00,2024-11-14T14:25+03:00,1800.0,2202 2048 9002 6026
Золотарёва Ярослава Петровна,7805 229674,717-138-426 94,Слабость,МРТ (магнитно-резонансная томография),Эндоскопист,2024-09-04T18:59+03:00,2024-09-05T18:18+03:00,3900.0,2202 1573 6434 8943
Мельников‎ Любослав Иосипович,7920 948508,595-165-541 30,Боль в горле,Рентгенография,Гериатр,2025-03-28T14:17+03:00,2025-03-27T15:28+03:00,5800.0,4105 8433 1398 3771
Бычкова Галина Никодимовна,7103 820737,375-758-322 30,Боль в груди,УЗИ (ультразвуковое исследование),Ревматолог,2024-07-15T12:47+03:00,2024-07-16T14:19+03:00,2100.0,4377 7276 7827 8637
Глухова Смиляна Валерьевна,7122 857631,459-606-056 13,Головная боль,КТ (компьютерная томография),Оториноларинголог,2024-11-22T19:51+03:00,2024-11-21T12:04+03:00,6700.0,4188 6826 5166 5403
Чумаков‎ Вячеслав Прохорович,2411 999680,246-607-881 96,Кашель,КТ (компьютерная томография),Ревматолог,2024-10-21T12:33+03:00,2024-10-22T18:53+03:00,5400.0,4105 8448 3605 4440
Баженова Радимира Виссарионовна,4011 264622,618-885-741 54,Температура,Гастроэнтероскопия,Гематолог,2024-08-27T16:10+03:00,2024-08-28T16:24+03:00,2200.0,5244 6845 3092 9313
Тимофеева Милодана Макаровна,5816 244472,258-265-101 79,Боль в груди,Рентгенография,Кардиоревматолог,2025-03-06T13:39+03:00,2025-03-07T12:43+03:00,7600.0,5421 0428 3573 3019
Покровский‎ Добромысл  Юрьевич,7702 704508,675-995-636 92,Повышенное давление,Рентгенография,Ревматолог,2024-11-29T14:29+03:00,2024-11-28T14:01+03:00,7900.0,5479 4807 5720 6223
Завьялова Милослава Васильевна,3723 422433,495-869-511 73,Кашель,МРТ (магнитно-резонансная томография),Лор,2024-12-31T13:20+03:00,2025-01-01T20:46+03:00,6000.0,4276 8043 5106 1817
Рогова Светислава Батьковна,7802 081364,166-244-667 83,Боль в горле,Биохимический анализ крови,Аллерголог,2024-07-22T18:45+03:00,2024-07-23T12:28+03:00,6000.0,2202 1532 8767 1220
Румянцева Алиса Андреевна,2403 886835,319-528-985 16,Слабость,УЗИ (ультразвуковое исследование),Невролог,2024-09-27T16:27+03:00,2024-09-26T14:39+03:00,2500.0,4188 6815 0425 2375
Стрельникова Всемысла Ярославовна,9005 696668,830-646-935 12,Головная боль,Рентгенография,Фтизиатр,2024-08-02T19:41+03:00,2024-08-01T19:50+03:00,9300.0,4188 6816 2918 3498
Фомин‎ Томислав Жоресович,3511 545125,434-063-136 44,Температура,Биохимический анализ крови,Онколог,2024-07-26T14:47+03:00,2024-07-25T19:19+03:00,7000.0,2200 2418 8760 6517
Захарова Щука Фёдоровна,3016 762007,082-724-353 67,Боль в горле,Гастроэнтероскопия,Лор,2024-07-18T16:22+03:00,2024-07-19T19:40+03:00,3000.0,4276 8024 6252 2538
Горбачёва Пламена Платоновна,3613 878222,189-593-177 45,Затрудненное дыхание,КТ (компьютерная томография),Невропатолог,2024-11-14T12:11+03:00,2024-11-15T18:32+03:00,2300.0,5101 2673 7949 0472
Второва Томица Валентиновна,4218 881071,749-232-454 17,Боль в груди,Гастроэнтероскопия,Гастроэнтеролог,2024-08-26T14:56+03:00,2024-08-27T15:50+03:00,5900.0,2200 7008 4807 0578
Мещеряков‎ Вышемир Викторович,7707 738798,572-295-247 11,Головная боль,Гастроэнтероскопия,Уролог,2024-11-27T20:18+03:00,2024-11-28T14:02+03:00,5900.0,4276 8001 3329 1390
Дёмина Лада Иоанновна,4006 379671,176-491-663 11,Боль в груди,КТ (компьютерная томография),Неонатолог,2024-08-15T18:41+03:00,2024-08-16T13:40+03:00,1100.0,4188 6803 8406 1085
Баранов‎ Миловид Валерьянович,4210 031958,382-512-037 60,Головная боль,КТ (компьютерная томография),Гастроэнтеролог,2025-02-26T18:49+03:00,2025-02-27T18:49+03:00,6700.0,4105 8484 7006 9068
Богомолов‎ Ясномысл Васильевич,7620 886667,672-629-788 49,Одышка,Электрокардиограмма (ЭКГ),Эндоскопист,2025-02-27T12:19+03:00,2025-02-28T12:56+03:00,3900.0,5101 2642 3651 0055
Давыдова Бронислава Львовна,0605 994472,254-675-551 01,Боль в горле,КТ (компьютерная томография),Невролог,2024-11-11T20:43+03:00,2024-11-12T17:46+03:00,9300.0,5244 6843 0173 5000
Ульянова Прибыслава Ивановна,1013 740316,916-209-951 15,Температура,Биохимический анализ крови,Гепатолог,2024-09-26T16:37+03:00,2024-09-27T20:05+03:00,4800.0,5244 6876 6432 6843
Хромова Велислава Николаевна,3319 675319,973-572-917 65,Повышенное давление,КТ (компьютерная томография),Фтизиатр,2024-09-11T15:38+03:00,2024-09-12T20:44+03:00,7200.0,5101 2663 9197 7794
Столярова Милодана Рудольфовна,6107 262484,789-320-780 53,Повышенное давление,МРТ (магнитно-резонансная томография),Эндокринолог,2024-09-17T20:44+03:00,2024-09-18T12:06+03:00,8100.0,5101 2641 5061 2388
Гордеева Мирослава Никодимовна,7221 429019,256-600-753 69,Боль в груди,Гастроэнтероскопия,Онколог,2025-03-25T12:23+03:00,2025-03-26T13:25+03:00,8100.0,5421 0452 5989 2672
Спиридонова Рогнеда Анатольевна,4707 147095,028-214-540 27,Боль в горле,Электрокардиограмма (ЭКГ),Неонатолог,2025-04-11T17:27+03:00,2025-04-10T18:31+03:00,2000.0,2202 2049 0984 0714
Рыжкова Горица Андрониковна,1901 274098,683-288-514 42,Кашель,Электрокардиограмма (ЭКГ),Фтизиатр,2024-12-19T13:51+03:00,2024-12-20T19:33+03:00,1600.0,2200 7014 2488 2277
Петров‎ Борщ Андреевич,0113 568669,788-240-480 41,Насморк,Гастроэнтероскопия,Пульмонолог,2024-09-27T16:53+03:00,2024-09-26T13:41+03:00,2900.0,2200 7049 2709 9633
Третьякова Добромира Львовна,4504 636812,150-727-520 47,Слабость,Кровь (общий анализ),Психотерапевт,2024-08-21T12:03+03:00,2024-08-22T17:59+03:00,7700.0,4188 6806 4830 6835
Олейников‎ Лучезар  Тимурович,9802 338823,240-266-918 52,Слабость,МРТ (магнитно-резонансная томография),Онкогинеколог,2025-03-03T13:38+03:00,2025-03-04T12:23+03:00,9800.0,4105 8465 2546 4513
Кондрашов‎ Гостемил Тарасович,1720 085580,189-910-329 15,Повышенное давление,УЗИ (ультразвуковое исследование),Ревматолог,2024-11-22T15:42+03:00,2024-11-21T16:30+03:00,9000.0,5101 2656 9617 6877
Пугачёва Борислава Ильсуровна,2918 687366,029-528-393 80,Кашель,УЗИ (ультразвуковое исследование),Генетик,2024-12-19T14:37+03:00,2024-12-20T17:45+03:00,6500.0,2200 2438 1620 1087
Русанова Улада Львовна,1102 636564,362-523-654 72,Температура,Электрокардиограмма (ЭКГ),УЗИ-специалист,2025-05-01T20:26+03:00,2025-05-02T12:40+03:00,2900.0,5244 6803 8620 1817
Хомяков‎ Мутимир Феодосьевич,6700 146352,141-451-117 12,Повышенное давление,Рентгенография,Гастроэнтеролог,2024-12-31T13:57+03:00,2025-01-01T12:59+03:00,4400.0,5101 2684 0547 9174
Сафонов‎ Милован Платонович,4401 136343,844-633-133 05,Температура,КТ (компьютерная томография),Онкогинеколог,2024-10-10T12:25+03:00,2024-10-11T18:57+03:00,6500.0,2202 1538 3563 1816
Петровский‎ Воротислав Вячеславович,4803 345257,099-604-332 02,Одышка,Электрокардиограмма (ЭКГ),Физиотерапевт,2024-12-18T20:24+03:00,2024-12-19T13:02+03:00,8300.0,4188 6867 4814 7730
Волошина Рогнеда Ильсуровна,8904 204242,290-312-307 36,Боль в груди,Гастроэнтероскопия,Аллерголог,2024-07-31T19:29+03:00,2024-08-01T20:20+03:00,8100.0,2202 1599 8356 2277
Ананьева Добромира Витальевна,4613 844177,915-369-301 16,Повышенное давление,Рентгенография,Гастроэнтеролог,2025-04-21T16:32+03:00,2025-04-22T19:12+03:00,4000.0,2200 7032 5847 8813
Белов‎ Жизномир Артемьевич,4700 738470,120-559-756 52,Температура,Электрокардиограмма (ЭКГ),Офтальмолог,2025-02-25T13:07+03:00,2025-02-26T19:44+03:00,4600.0,2200 2426 2706 9679
